epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
166,6800.7,3.36412,0.94067,1.37907,0.51846,0.44915,0.45228,0.26497,4.46321,0.83785,1.35469,0.00868,0.00868,0.00868
167,7083.37,3.35963,0.9376,1.37758,0.51755,0.45024,0.45264,0.26506,4.46243,0.83759,1.35466,0.008672,0.008672,0.008672
168,7396.46,3.36028,0.93567,1.37688,0.51768,0.45017,0.45272,0.26505,4.46012,0.83706,1.35447,0.008664,0.008664,0.008664
169,367.648,3.28953,0.91313,1.36308,0.51689,0.45006,0.45291,0.26537,4.46032,0.8371,1.35447,0.008656,0.008656,0.008656
170,685.799,3.28938,0.92559,1.36733,0.51878,0.44916,0.45257,0.26511,4.46094,0.83712,1.35449,0.008648,0.008648,0.008648
171,1366.96,3.34737,0.93245,1.37445,0.51676,0.45023,0.45267,0.26526,4.46009,0.83704,1.35437,0.00864,0.00864,0.00864
172,1654.63,3.3382,0.92957,1.3775,0.51714,0.44935,0.45259,0.26526,4.45956,0.837,1.35425,0.008632,0.008632,0.008632
173,1964.88,3.36027,0.93518,1.37498,0.51763,0.44964,0.45269,0.26525,4.46003,0.83692,1.35424,0.008624,0.008624,0.008624
174,2306.35,3.4001,0.93668,1.3715,0.52023,0.44789,0.45259,0.26522,4.45999,0.83689,1.35433,0.008616,0.008616,0.008616
175,2640.06,3.38448,0.93758,1.37839,0.5207,0.44789,0.4525,0.26517,4.45898,0.83688,1.35416,0.008608,0.008608,0.008608
176,3049.72,3.30123,0.92777,1.37224,0.52228,0.44714,0.45271,0.26512,4.45947,0.83683,1.35421,0.0086,0.0086,0.0086
177,3408.23,3.32699,0.93617,1.37023,0.52206,0.44687,0.4527,0.26532,4.45836,0.83678,1.35404,0.008592,0.008592,0.008592
178,3682.97,3.34454,0.93447,1.37696,0.52304,0.44703,0.45279,0.26546,4.45769,0.83657,1.35383,0.008584,0.008584,0.008584
179,3956.84,3.3102,0.93234,1.37226,0.52449,0.44615,0.45297,0.26545,4.45664,0.83656,1.35372,0.008576,0.008576,0.008576
180,4246.58,3.38489,0.93554,1.37427,0.52437,0.44666,0.45278,0.26538,4.4574,0.83643,1.35371,0.008568,0.008568,0.008568
181,4604.81,3.34891,0.93001,1.37422,0.52292,0.44778,0.45287,0.26546,4.45566,0.83634,1.35351,0.00856,0.00856,0.00856
182,4902.3,3.35349,0.93529,1.36867,0.52258,0.44761,0.45307,0.26565,4.45554,0.83628,1.35342,0.008552,0.008552,0.008552
183,5236.37,3.41595,0.92732,1.37495,0.52086,0.44857,0.45331,0.26559,4.45448,0.83611,1.35323,0.008544,0.008544,0.008544
